Language, Domain, Intent, Industry, Text, Want To
Danish,Employer Guidelines,Quarantine,Coronavirus,"min medarbejder er under karantæne, men har indtil i går arbejdet tæt sammen med andre kolleger, så hvordan skal jeg forholde mig til både ham og de andre kolleger?",vide hvad man skal gøre som arbejdsgiver hvis en af dine ansatte er under karantæne
Danish,Contact,Hotline,Coronavirus,telefonnummer til info om corona,kontakte en hotline
Danish,Gatherings,Cancelling Gathering,Coronavirus,"hvorfor må jeg ikke holde bryllup, hvis jeg tager mine forholdsregler, og alle der er den mindste smule syge lover at blive hjemme?",vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Arranging Gathering,Coronavirus,"kan jeg få kompensation for den koncert jeg er nødt til at aflyse, fordi regeringen har forbudt større forsamlinger?",vide hvad du skal gøre hvis du er arrangør for en forsamling
Danish,Gatherings,Gathering Precautions,Coronavirus,"jeg holder loppemarked på lørdag, og der plejer at komem en del mennesker, hvad skal jeg gøre for at sikre at de besøgende overholde afstand mm.?",vide hvilke foranstaltninger man burde tage når man er arrangør af en forsamling
Danish,About Coronavirus,What Is Coronavirus,Coronavirus,forklar kort hvad covid19 er?,vide hvad Coronavirus/COVID-19 er
Danish,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,er corona virkelig værre end almindelig influenza? hvad ved vi overhovedet om virussen nu? kan vi bruge erfaringer fra kina allerede?,vide hvad vi ved om Coronavirus/COVID-19
Danish,About Coronavirus,Symptoms,Coronavirus,"jeg hoster og har lidt ondt i halsen, men har ikke feber, er det symptomer på corana eller skal der optræde flere symptomer for at man kan regne med at man er smittet?",vide hvilke symptomer man udviser når man er smittet med Coronavirus/COVID-19
Danish,About Coronavirus,Latest News,Coronavirus,det sidste nye om corona,spørge om de seneste nyheder vedrørende Coronavirus/COVID-19
Danish,About Coronavirus,Methods of Transmission,Coronavirus,smitter corona gennem varerne jeg køber i supermarkedet?,vide hvordan Coronavirus/COVID-19 smitter
Danish,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,"er corona ikke bare en form for almoindelig influenza, det er der jo også mange der dør af",spørge om Coronavirus/COVID-19 er det samme som influenza
Danish,About Coronavirus,Treatment,Coronavirus,er der en vaccine for virus eller hvordan bliver man behandlet når man er syg?,vide hvordan Coronavirus/COVID-19 behandles
Danish,About Coronavirus,What Is Coronavirus,Coronavirus,Hvad er Coronavirus?,vide hvad Coronavirus/COVID-19 er
Danish,Gatherings,Arranging Gathering,Coronavirus,Hvor mange mennesker må være samlet?,vide hvad du skal gøre hvis du er arrangør for en forsamling
Danish,Coronavirus Recommendations,People At Risk,Coronavirus,HVEM BLIVER SMITTET?,vide hvem der er i særlig risiko for smitte og efterfølgende sygdom
Danish,Coronavirus Recommendations,Actions If At Risk,Coronavirus,"Jeg har nedsat lungekapacitet, hvad skal jeg gøre?",vide hvad du skal gøre hvis du er en del af en af risikogrupperne
Danish,Coronavirus Recommendations,Pregnant,Coronavirus,Er det farligt for mit ufødte barn?,vide hvad du skal gøre hvis du er gravid
Danish,Coronavirus Recommendations,Children,Coronavirus,Bliver børn egentlig smittet?,vide om børn er i særlig risiko for at blive smittet
Danish,Coronavirus Recommendations,Mask,Coronavirus,Hvem skal have maske på?,vide om du burde bære en maske
Danish,Coronavirus Recommendations,Swimming Hall,Coronavirus,Må jeg gå i svømmehallen med mine børn?,vide om du er i særlig risiko for at blive smittet hvis du svømmer i en svømmehal
Danish,Coronavirus Recommendations,Precautions,Coronavirus,"Jeg skal til spanien i næste uge, hvad gør jeg?",vide hvilke foranstaltninger du burde tage hvis du skal rejse
Danish,Coronavirus Recommendations,Returning From Travel,Coronavirus,Hvordan kommer jeg hjem? Jeg er i Tyskland nu,vide hvad du skal gøre hvis du er ved at returnere fra et andet land
Danish,Employer Guidelines,Sick Employee,Coronavirus,Hvordan ved jeg om mine ansatte er smittet?,vide hvad man skal gøre som arbejdsgiver hvis en af dine ansatte er blevet smittet
Danish,Employer Guidelines,Refusal To Work,Coronavirus,En af mine ansatte vil ikke komme på arbejde,vide hvad dine muligheder er som arbejdsgiver hvis en af dine ansatte nægter at arbejde på grund af Coronavirus/COVID-19
Danish,Employer Guidelines,Refusal To Travel,Coronavirus,Må jeg sende mine medarbejdere til udlandet?,vide om en ansat kan nægte at rejse på grund af Coronavirus/COVID-19
Danish,Employer Guidelines,Vacation,Coronavirus,Hvad er feriereglerne?,vide om aftalt ferie kan ændres hvis en ansat ikke er i stand til at holde ferie på grund af Coronavirus/COVID-19
Danish,Employer Guidelines,Daycare,Coronavirus,Skal medarbejdere der bliver hjemme for at passe børn have løn?,vide hvad man kan gøre som arbejdsgiver hvis en ansat ikke kan få sit barn passet fordi barnets skole eller daginstitution er lukket på grund af Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Illness,Coronavirus,"Hvordan beskytter jeg mine børn, når jeg selv er syg, vi er alle sammen hjemmegående.",vide hvad du skal gøre hvis du er blevet syg
Danish,Employer Guidelines,Quarantine,Coronavirus,Må jeg kontakte mine medarbejdere i karantæne?,vide hvad man skal gøre som arbejdsgiver hvis en af dine ansatte er under karantæne
Danish,Contact,Hotline,Coronavirus,Er der en anden der kan hjælpe?,kontakte en hotline
Danish,About Coronavirus,Symptoms,Coronavirus,"Jeg hoster og har ondt i halsen, har jeg corona?",vide hvilke symptomer man udviser når man er smittet med Coronavirus/COVID-19
Danish,About Coronavirus,Methods of Transmission,Coronavirus,Smitter jeg hvis jeg har maske på?,vide hvordan Coronavirus/COVID-19 smitter
Danish,About Coronavirus,Treatment,Coronavirus,Er der en kur mod corona?,vide hvordan Coronavirus/COVID-19 behandles
Danish,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,Er corona farligere end influenza?,spørge om Coronavirus/COVID-19 er det samme som influenza
Danish,About Coronavirus,Latest News,Coronavirus,Hvad indeholder regeringens hjælpepakke?,spørge om de seneste nyheder vedrørende Coronavirus/COVID-19
Danish,About Coronavirus,Fear,Coronavirus,"Jeg er bekymret, hvor mange danskere kommer egentlig til at dø af corona",vide hvor bange du burde være for Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Health Authority Recommendations,Coronavirus,Har du nogle gode råd?,vide hvad sundhedsstyrelsens anbefalinger er
Danish,Coronavirus Recommendations,Public Spaces,Coronavirus,"Må jeg gå ud, og hvad sker der hvis jeg går forbi en der er syg?",bede om anbefalinger til hvordan du skal begå dig i det offentlige rum
Danish,About Coronavirus,Status,Coronavirus,Har de fundet en vaccine?,vide hvad statussen på Coronavirus/COVID-19 er
Danish,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,Fortæl mig alt om corona!,vide hvad vi ved om Coronavirus/COVID-19
Danish,About Coronavirus,Strategy,Coronavirus,Hvad gør Danmark?,vide hvad den nuværende strategi er
Danish,About Coronavirus,Testing,Coronavirus,Kan jeg blive testet for corona?,vide hvem burde testes
Danish,About Coronavirus,What Is Coronavirus,Coronavirus,Er det rigtigt at corona kommer fra flagermus?,vide hvad Coronavirus/COVID-19 er
Danish,Coronavirus Recommendations,Precautions,Coronavirus,"Jeg skal ud og flyve, hvad skal jeg gøre for ikke at blive smittet når jeg er i flyet?",vide hvilke foranstaltninger du burde tage hvis du skal rejse
Danish,Coronavirus Recommendations,Illness,Coronavirus,Jeg tror jeg er blevet syg.,vide hvad du skal gøre hvis du er blevet syg
Danish,Employer Guidelines,Vacation,Coronavirus,er ferieloven lavet om?,vide om aftalt ferie kan ændres hvis en ansat ikke er i stand til at holde ferie på grund af Coronavirus/COVID-19
Danish,About Coronavirus,Symptoms,Coronavirus,"Hej. Jeg har ondt i halsen, har jeg corona?_",vide hvilke symptomer man udviser når man er smittet med Coronavirus/COVID-19
Danish,About Coronavirus,Symptoms,Coronavirus,Jeg hoster meget og jeg har ondt i hovedet,vide hvilke symptomer man udviser når man er smittet med Coronavirus/COVID-19
Danish,About Coronavirus,What Is Coronavirus,Coronavirus,Kaster man op når man har coronavirus?,vide hvad Coronavirus/COVID-19 er
Danish,Coronavirus Recommendations,Employer,Coronavirus,Kan jeg sende alle mine medarbejdere hjem?,vide hvad du skal gøre som arbejdsgiver for at beskytte dine ansatte
Danish,About Coronavirus,Strategy,Coronavirus,Skal man blive hjemme?,vide hvad den nuværende strategi er
Danish,About Coronavirus,Symptoms,Coronavirus,Kaster man op når man har coronavirus?_,vide hvilke symptomer man udviser når man er smittet med Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Children,Coronavirus,Er mine børn i særlig risiko gruppe,vide om børn er i særlig risiko for at blive smittet
Danish,Coronavirus Recommendations,Mask,Coronavirus,Skal man have maske på når jeg går udenfor hjemmet,vide om du burde bære en maske
Danish,Coronavirus Recommendations,Swimming Hall,Coronavirus,Kan man blive smittet i svømmehallen,vide om du er i særlig risiko for at blive smittet hvis du svømmer i en svømmehal
Danish,Coronavirus Recommendations,Precautions,Coronavirus,Er der særlige regler ved rejse,vide hvilke foranstaltninger du burde tage hvis du skal rejse
Danish,About Coronavirus,Methods of Transmission,Coronavirus,_,know how Coronavirus/COVID-19 is transmitted
Danish,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,hvilke slags operationer kan ikke længere udføres i tide?,vide hvilke typer operationer er blevet udskudt
Danish,Coronavirus Recommendations,Closed Shops,Coronavirus,Er alle slags butikker lukket pga. coronavirus?,vide hvilke typer butikker er lukket på grund af Coronavirus/COVID-19
Danish,About Coronavirus,Infected Twice,Coronavirus,Kan man blive smittet mere end én gang?,vide om det er muligt at blive smittet mere end én gang
Danish,About Coronavirus,How Many Infected,Coronavirus,Hvor mange er blevet smittet?,vide hvor mange er blevet smittet med Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Sick Child,Coronavirus,Hvad skal jeg gøre hvis mit barn er blevet syg?,spørge om hvad du skal gøre hvis dit barn er blevet syg
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,Kan jeg stadig handle ind i Fakta?,vide om du stadig kan gå på indkøb
Danish,Coronavirus Recommendations,Curfew,Coronavirus,Er der et udgangsforbud?,vide om der er et udgangsforbud i effekt
Danish,Coronavirus Recommendations,Border,Coronavirus,er grænsen lukket?,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,Kan man stadig besøge sine gamle forældre?,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Public Transport,Coronavirus,Skal jeg lade være med at bruge offentlig transport?,vide om brugen af offentlig transport under et udbrud af Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Actions At Home,Coronavirus,Skal jeg gøre rent derhjemme?,vide om der er nogle tiltag du kan tage i brug derhjemme for at minimere risikoen for at blive smittet med Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,Hvordan skal jeg fortælle mit barn om Coronavirus?,vide hvordan du skal lære dit barn om Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Student,Coronavirus,Hvad hvis man er studerende er der noget specielt man skal gøre?,gerne bede om information om anbefalinger til studerende under et udbrud af Coronavirus/COVID-19
Danish,About Coronavirus,Pandemic,Coronavirus,Hvad er en pandemi?,vide hvad en pandemi er
Danish,About Coronavirus,Mortality Rate,Coronavirus,Hvor mange dør af coronavirus?,vide noget om dødeligheden/dødsraten af Coronavirus/COVID-19
Danish,About Coronavirus,Infection Through Food,Coronavirus,Er det muligt at blive smittet gennem mad?,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Of Pets,Coronavirus,Kan min hund blive smittet?,vide om kæledyr kan blive smittet med Coronavirus/COVID-19
Danish,About Coronavirus,Incubation Period,Coronavirus,Hvor længe er inkubationstiden på corona?,lære information om inkubationstiden på Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Curfew,Coronavirus,Er der et udgangsforbud?,vide om der er et udgangsforbud i effekt
Danish,Coronavirus Recommendations,Children,Coronavirus,Er mine børn særligt udsatte for smitte,vide om børn er i særlig risiko for at blive smittet
Danish,Coronavirus Recommendations,Mask,Coronavirus,Er det en god ide at bære maske for at undgå at blive smittet med corona virus,vide om du burde bære en maske
Danish,Coronavirus Recommendations,Swimming Hall,Coronavirus,Kan jeg blive smittet med corona hvis jeg går i svømmehallen,vide om du er i særlig risiko for at blive smittet hvis du svømmer i en svømmehal
Danish,Coronavirus Recommendations,Precautions,Coronavirus,Hvad skal jeg være opmærksom på hvis jeg skal rejse,vide hvilke foranstaltninger du burde tage hvis du skal rejse
Danish,Coronavirus Recommendations,Returning From Travel,Coronavirus,Hvad skal jeg gøre når jeg kommer hjem fra min udlandsrejse,vide hvad du skal gøre hvis du er ved at returnere fra et andet land
Danish,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,Hvilke operationer bliver foretaget senere,vide hvilke typer operationer er blevet udskudt
Danish,Coronavirus Recommendations,Closed Shops,Coronavirus,Hvilken slags butikker må stadig holde åbent,vide hvilke typer butikker er lukket på grund af Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Sick Child,Coronavirus,"Min søn er syg, hvad skal jeg gøre",spørge om hvad du skal gøre hvis dit barn er blevet syg
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,Må jeg stadig handle ind,vide om du stadig kan gå på indkøb
Danish,Coronavirus Recommendations,Curfew,Coronavirus,er der indført udgangsforbud,vide om der er et udgangsforbud i effekt
Danish,Coronavirus Recommendations,Border,Coronavirus,hvornår bliver grænsen åbnet igen,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,Må jeg køre forbi min gamle mor,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Public Transport,Coronavirus,Kan jeg tage bus eller tog,vide om brugen af offentlig transport under et udbrud af Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Actions At Home,Coronavirus,Hvad kan jeg gøre hjemme for at mindske risikoen for at blive smittet,vide om der er nogle tiltag du kan tage i brug derhjemme for at minimere risikoen for at blive smittet med Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,hvad kan jeg fortælle mit barn om corona virus,vide hvordan du skal lære dit barn om Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Student,Coronavirus,hvilke anbefalinger er der til studerende,gerne bede om information om anbefalinger til studerende under et udbrud af Coronavirus/COVID-19
Danish,Employer Guidelines,Sick Employee,Coronavirus,"Jeg har ansatte der er smittet med corona, hvad skal jeg gøre",vide hvad man skal gøre som arbejdsgiver hvis en af dine ansatte er blevet smittet
Danish,Employer Guidelines,Refusal To Work,Coronavirus,hvad kan jeg gøre hvis mine ansatte ikke vil arbejde på grund af corona,vide hvad dine muligheder er som arbejdsgiver hvis en af dine ansatte nægter at arbejde på grund af Coronavirus/COVID-19
Danish,Employer Guidelines,Refusal To Travel,Coronavirus,må mine ansatte sige nej til at rejse pga coronavirus,vide om en ansat kan nægte at rejse på grund af Coronavirus/COVID-19
Danish,Employer Guidelines,Vacation,Coronavirus,kan jeg lave om på en ansats ferie hvis han ikke kan holde den pga corona,vide om aftalt ferie kan ændres hvis en ansat ikke er i stand til at holde ferie på grund af Coronavirus/COVID-19
Danish,Employer Guidelines,Daycare,Coronavirus,en af mine ansatte kan ikke få deres børn passet fordi skolen er lukket. hvad gør jeg,vide hvad man kan gøre som arbejdsgiver hvis en ansat ikke kan få sit barn passet fordi barnets skole eller daginstitution er lukket på grund af Coronavirus/COVID-19
Danish,Employer Guidelines,Quarantine,Coronavirus,en af mine ansatte er i karantæne. hvad gør jeg,vide hvad man skal gøre som arbejdsgiver hvis en af dine ansatte er under karantæne
Danish,Contact,Hotline,Coronavirus,Kan jeg ringe til en hotline,kontakte en hotline
Danish,Gatherings,Cancelling Gathering,Coronavirus,Myndighederne siger at alle forsamlinger skal aflyses. Hvorfor,vide hvorfor regeringen anbefaler at forsamlinger burde aflyses
Danish,Gatherings,Arranging Gathering,Coronavirus,Jeg har inviteret til en stor fest. hvad skal jeg gøre,vide hvad du skal gøre hvis du er arrangør for en forsamling
Danish,Gatherings,Gathering Precautions,Coronavirus,Kan jeg gøre noget særligt når jeg arrangere fester,vide hvilke foranstaltninger man burde tage når man er arrangør af en forsamling
Danish,About Coronavirus,Pandemic,Coronavirus,fortæl mig om pandemi,vide hvad en pandemi er
Danish,About Coronavirus,Mortality Rate,Coronavirus,Hvormange dør af corona i forhold hvor mange der bliver smittet,vide noget om dødeligheden/dødsraten af Coronavirus/COVID-19
Danish,About Coronavirus,Infection Through Food,Coronavirus,kan smitte overføres via mad,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
Danish,About Coronavirus,Infection Of Pets,Coronavirus,kan min hund blive smittet med corona,vide om kæledyr kan blive smittet med Coronavirus/COVID-19
Danish,About Coronavirus,Infected Twice,Coronavirus,bliver man immun overfor corona,vide om det er muligt at blive smittet mere end én gang
Danish,About Coronavirus,How Many Infected,Coronavirus,hvor mange har fået corona,vide hvor mange er blevet smittet med Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Health Authority Recommendations,Coronavirus,fortæl mig hvad jeg skal gøre,vide hvad sundhedsstyrelsens anbefalinger er
Danish,Coronavirus Recommendations,Public Spaces,Coronavirus,Hvad skal jeg gøre når jeg er ud blandt andre mennesker,bede om anbefalinger til hvordan du skal begå dig i det offentlige rum
Danish,Coronavirus Recommendations,Illness,Coronavirus,hvad skal jeg gøre hvis jeg bliver syg,vide hvad du skal gøre hvis du er blevet syg
Danish,Coronavirus Recommendations,Contact With Infected,Coronavirus,hvad skal jeg gøre hvis jeg har været tæt på en smittet,vide hvad du skal gøre hvis du har været nær en person som har testet positiv for Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Employer,Coronavirus,hvordan kan jeg bedst beskytte mine ansatte,vide hvad du skal gøre som arbejdsgiver for at beskytte dine ansatte
Danish,Coronavirus Recommendations,Citizen,Coronavirus,hvordan kan jeg hjælpe med begrænse smitten,vide hvad du kan gøre som borger for at minimere spredningen af Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Not At Risk,Coronavirus,kan jeg hjælpe med noget når jeg ikke er i risiko,vide hvad du skal gøre som en person som ikke er en del af de kendte risikogrupper
Danish,Coronavirus Recommendations,Infection Prevention,Coronavirus,jeg vil ikke være syg. hvordan skal jeg opføre mig,vide hvordan du kan undgå at blive smittet
Danish,Coronavirus Recommendations,Doctor,Coronavirus,hvornår skal jeg gå til lægen,vide hvornår du burde tage til lægen
Danish,Coronavirus Recommendations,Pregnant,Coronavirus,jeg er gravid. skal jeg være bekymret,vide hvad du skal gøre hvis du er gravid
Danish,Coronavirus Recommendations,Pet,Coronavirus,jeg har corona. hvad skal jeg gøre med min kat,vide hvad du skal gøre med dit kæledyr hvis du er testet positiv for Coronavirus/COVID-19
Danish,Coronavirus Recommendations,People At Risk,Coronavirus,hvem er særligt udsatte for at blive smittet og syge,vide hvem der er i særlig risiko for smitte og efterfølgende sygdom
Danish,Coronavirus Recommendations,Actions If At Risk,Coronavirus,hvis jeg er særligt udsat hvad skal jeg så gøre,vide hvad du skal gøre hvis du er en del af en af risikogrupperne
Danish,About Coronavirus,Strategy,Coronavirus,hvilke forholdsregler er der taget,vide hvad den nuværende strategi er
Danish,About Coronavirus,Testing,Coronavirus,hvem skal testes,vide hvem burde testes
Danish,About Coronavirus,Fear,Coronavirus,hvor alvorligt skal man tage corona risikoen,vide hvor bange du burde være for Coronavirus/COVID-19
Danish,About Coronavirus,Incubation Period,Coronavirus,hvor lang tid går der fra man bliver smittet til man bliver syg,lære information om inkubationstiden på Coronavirus/COVID-19
Danish,About Coronavirus,Status,Coronavirus,hvordan går det med corona smitten,vide hvad statussen på Coronavirus/COVID-19 er
Danish,About Coronavirus,Treatment,Coronavirus,hvordan behandler man corona,vide hvordan Coronavirus/COVID-19 behandles
Danish,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,er corona og influenza det samme,spørge om Coronavirus/COVID-19 er det samme som influenza
Danish,About Coronavirus,Latest News,Coronavirus,fortæl mig det nyeste om corona,spørge om de seneste nyheder vedrørende Coronavirus/COVID-19
Danish,About Coronavirus,Methods of Transmission,Coronavirus,hvordan smitter corona,vide hvordan Coronavirus/COVID-19 smitter
Danish,About Coronavirus,What Is Coronavirus,Coronavirus,fortæl mig om corona,vide hvad Coronavirus/COVID-19 er
Danish,About Coronavirus,Symptoms,Coronavirus,hvordan ved man om man er smittet med corona,vide hvilke symptomer man udviser når man er smittet med Coronavirus/COVID-19
Danish,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,fortæl mig alt hvad i ved om corona,vide hvad vi ved om Coronavirus/COVID-19
Danish,Employer Guidelines,Sick Employee,Coronavirus,hvad skal jeg gøre hvis mine ansatte bliver smittet,vide hvad man skal gøre som arbejdsgiver hvis en af dine ansatte er blevet smittet
Danish,About Coronavirus,Symptoms,Coronavirus,hvordan ved man om man er syg_,vide hvilke symptomer man udviser når man er smittet med Coronavirus/COVID-19
Danish,About Coronavirus,Fear,Coronavirus,Hvor bange bør jeg være for Covid-19,vide hvor bange du burde være for Coronavirus/COVID-19
Danish,About Coronavirus,How Many Infected,Coronavirus,Hvor nange smittede er der nu?,vide hvor mange er blevet smittet med Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Not At Risk,Coronavirus,Er  ivdst ik om i risiko. Hva gør  jeg bedst?,vide hvad du skal gøre som en person som ikke er en del af de kendte risikogrupper
Danish,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,Hvad gor operationer er aflyst nu?,vide hvilke typer operationer er blevet udskudt
Danish,Coronavirus Recommendations,Closed Shops,Coronavirus,Hvilke forretninger holder lukket,vide hvilke typer butikker er lukket på grund af Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Sick Child,Coronavirus,Min søn er syg. Hva gør jeg nu?,spørge om hvad du skal gøre hvis dit barn er blevet syg
Danish,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,Må vi godt handle ind,vide om du stadig kan gå på indkøb
Danish,Coronavirus Recommendations,Curfew,Coronavirus,_,vide om der er et udgangsforbud i effekt
Danish,Coronavirus Recommendations,Border,Coronavirus,hvilke grænseovergange er lukket_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,hvilke grænseovergange er åbne_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,må jeg godt køre over grænsen ved kruså_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,er det overhovedet muligt som dansker at kryde grænsen til tyskland_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,kan det lade sig gøre at besøge min mor i tyskland eller er grænsen helt lukket_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,"Jeg har en ven fra polen, som skal besøge os. kan han passere grænsen_",stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,"jeg bor i sverie, må jeg komme ind i danmark via grænsen mellem danmark og sverige?_",stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,grænseovergang_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,reglerne ved passering af grænsen_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,køre over grænsen_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,komme forbi grænsekontrollen_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,grænsen. Hvad er regler for for at komme ind i danmark_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,kan man rejse ind i danmark. grænse_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,er det muligt at komme ind i danmark eller hva. grænse_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,er der grænsekontrol alle steder_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,hvem bevogter grænserne_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,tog - grænse - komme ind over grænsen_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Border,Coronavirus,kan vi komme ind over grænsen til danmark i tog_,stille et spørgsmål relateret til lukningen af grænsen
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,må jeg besøg min bedstemor på plejehjemmet,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,"er det ok, at besøge min gamle mor hjemme hos hende_",vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,min far har fødseldag. Må vi besøge ham eller hva_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,min far er 76 år. må vi besøge ham?_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus, århvordan er det nu. må vi godt besøge min mor på plejehjemmet. Hun er _,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,er plejehjemmet lukket for besøg eller_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,han bor i ældrebolig er det muligt at besøge ham_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,min mormor bor i beskyttet bolig må vi køre forbi og sige hej?_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,min gamle far er bor hjemme. må vi godt droppe forbi ham med mad_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,plejehjem_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,omsorgsbolig for min gamle far. kan vi uden problemer besøge ham?_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,er der nogen begrænsninger ift at besøge min ældre far i hans beskyttet bolig_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,"er det ""no go"" at besøge min bedstefar i hans beskyttede bolig_",vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,er plejehjemmet helt lukket for besøg_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,må vi fortsat besøg den gamle _,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Visiting Elderly,Coronavirus,er det udelukket at besøge min mor på plejehjem_,vide om du stadig må besøge ældre mennesker i deres hjem eller plejehjem
Danish,Coronavirus Recommendations,Public Transport,Coronavirus,_,vide om brugen af offentlig transport under et udbrud af Coronavirus/COVID-19
Danish,Coronavirus Recommendations,Actions At Home,Coronavirus,_,vide om der er nogle tiltag du kan tage i brug derhjemme for at minimere risikoen for at blive smittet med Coronavirus/COVID-19
