Language, Domain, Intent, Industry, Text, Want To
English,Gatherings,Arranging Gathering,Coronavirus,it's my graduation can i celebrate with my friends,know what to do if you're arranging a gathering of people
English,Gatherings,Gathering Precautions,Coronavirus,if i have a dinner at my place do we need to be 2m apart?,know what precautions you can take when arranging a gathering of people
English,Coronavirus Recommendations,Pet,Coronavirus,can my bird catch the corona if i have it,know what to do with your pet if you've tested positive for Coronavirus/COVID-19
English,Coronavirus Recommendations,People At Risk,Coronavirus,is grandma or grandpa in danger,know who especially are at risk of infection and subsequent illness
English,Coronavirus Recommendations,Actions If At Risk,Coronavirus,i'm 28 am i gonna catch it,know what to do if you're a part of an at risk group
English,Coronavirus Recommendations,Pregnant,Coronavirus,"i've got a baby on the way, what to do",know what to do if you're pregnant
English,Coronavirus Recommendations,Children,Coronavirus,should i send the kids to kindergarten,know if children are at risk
English,Coronavirus Recommendations,Mask,Coronavirus,is the mask effective,know if you should be wearing a mask
English,Coronavirus Recommendations,Swimming Hall,Coronavirus,but i like to swim in the pool,know if you are at risk of infection if you go swimming in a swimming hall
English,Coronavirus Recommendations,Precautions,Coronavirus,is my Easter flight going to get cancelled,know which precautions to take if you're going travelling
English,Coronavirus Recommendations,Returning From Travel,Coronavirus,"i just came back from france, can i see my sister",know what to do if you're returning from travelling abroad
English,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,i had an eye operation scheduled do you think it will happen,know which types of surgeries have been postponed
English,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,my child is scared what do i tell him,know how you should be educating your child on Coronavirus/COVID-19
English,Coronavirus Recommendations,Student,Coronavirus,do i go to classes at uni,request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
English,Employer Guidelines,Sick Employee,Coronavirus,my colleague caught the virus shall i stay home?,know what to do if one of your employees has been infected
English,Employer Guidelines,Refusal To Work,Coronavirus,"one of my employees has to stay home with the kids, do I fire him?",know what your options are as an employer if one of your employees is refusing to work due to Coronavirus/COVID-19
English,Employer Guidelines,Refusal To Travel,Coronavirus,we have a business trip to florida but an employee is scared to come,know if an employee can refuse to travel due to Coronavirus/COVID-19
English,Employer Guidelines,Vacation,Coronavirus,"i can't go on holiday now, can i change my flight tickets?",know if scheduled vacation can be changed if an employee cannot vacation due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Closed Shops,Coronavirus,can i still buy ice cream,know which kinds of shops are closed due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Sick Child,Coronavirus,"my kid is coughing, does he need to see the doctor or to be taken to the hospital",ask what you should do if your child is sick
English,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,what if i run out of toilet paper,know if you can still purchase groceries
English,Coronavirus Recommendations,Curfew,Coronavirus,am i allowed out after 9?,know if there's a curfew in effect
English,Coronavirus Recommendations,Border,Coronavirus,can i buy stuff in Germany,ask a question related to the closing of the border
English,Coronavirus Recommendations,Visiting Elderly,Coronavirus,can i see my grandma ,know if you are still able to visit elderly people in their homes or carehomes
English,Coronavirus Recommendations,Public Transport,Coronavirus,can i take the train?,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,Coronavirus Recommendations,Actions At Home,Coronavirus,should i disinfect everything at home?,know if there are any actions you need to take at home to decrease the risk of contracting Coronavirus/COVID-19
English,About Coronavirus,What Is Coronavirus,Coronavirus,whats corona,know what Coronavirus/COVID-19 is
English,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,can i see the most recent statistics on contagion,know what we know about Coronavirus/COVID-19
English,About Coronavirus,Testing,Coronavirus,should everyone get tested,know who should be tested
English,Coronavirus Recommendations,Precautions,Coronavirus,so do i need to wipe all doorknobs?_,know which precautions to take if you're going travelling
English,About Coronavirus,What Is Coronavirus,Coronavirus,what's carona_,know what Coronavirus/COVID-19 is
English,Coronavirus Recommendations,Sick Child,Coronavirus,So... What do we do if our daughter gets it?,ask what you should do if your child is sick
English,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,Is it still allowed to go out and buy groceries?,know if you can still purchase groceries
English,Coronavirus Recommendations,Curfew,Coronavirus,are we allowed to go out there? is there any curfew?,know if there's a curfew in effect
English,Coronavirus Recommendations,Border,Coronavirus,"based on the news about the border lockout, can we travel abroad?",ask a question related to the closing of the border
English,Coronavirus Recommendations,Visiting Elderly,Coronavirus,can we go and visit our granny?,know if you are still able to visit elderly people in their homes or carehomes
English,Coronavirus Recommendations,Public Transport,Coronavirus,is it allowed to take buses or trains during this outage?,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,Coronavirus Recommendations,Actions At Home,Coronavirus,what can we do here to prevent the spread of it? at home?,know if there are any actions you need to take at home to decrease the risk of contracting Coronavirus/COVID-19
English,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,what can we tell to our 5-year-old daughter about COVID-19?,know how you should be educating your child on Coronavirus/COVID-19
English,Coronavirus Recommendations,Student,Coronavirus,what am I supposed to do as a student?,request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
English,Employer Guidelines,Sick Employee,Coronavirus,What are we supposed to do as a company if one of us is infected?,know what to do if one of your employees has been infected
English,Employer Guidelines,Refusal To Work,Coronavirus,can we force people to work during this period?,know what your options are as an employer if one of your employees is refusing to work due to Coronavirus/COVID-19
English,Employer Guidelines,Refusal To Travel,Coronavirus,can employees refuse to travel in this period? Can we force them to do so?,know if an employee can refuse to travel due to Coronavirus/COVID-19
English,Employer Guidelines,Vacation,Coronavirus,can employees re-schedule scheduled vacation?,know if scheduled vacation can be changed if an employee cannot vacation due to Coronavirus/COVID-19
English,Employer Guidelines,Daycare,Coronavirus,"our employee is saying that she cannot leave her child alone at home, we don't know what to do",know what to do if an employee is unable to get anyone to care for their child if their school or institution is closed due to Coronavirus/COVID-19
English,Employer Guidelines,Quarantine,Coronavirus,"one of us is under quarantine, we would like to know how to proceed",know what to do if one of your employees is under quarantine
English,Contact,Hotline,Coronavirus,please provide me with a number for a hotline of someone I can talk to,contact a hotline
English,Gatherings,Cancelling Gathering,Coronavirus,are gatherings and meetings allowed?,know why the government recommends cancelling gatherings of people
English,Gatherings,Arranging Gathering,Coronavirus,what are the recommended actions to organize a gathering?,know what to do if you're arranging a gathering of people
English,Gatherings,Gathering Precautions,Coronavirus,what are the good directives when organizing a meeting?,know what precautions you can take when arranging a gathering of people
English,Coronavirus Recommendations,Public Spaces,Coronavirus,"when out there in the street, what are the recommended actions to take?",ask for recommendations as to how to act in public spaces
English,Coronavirus Recommendations,Illness,Coronavirus,"I have some symptoms, how do I really know if I've got it?",know what to do if you've fallen ill
English,About Coronavirus,Mortality Rate,Coronavirus,What’s the death rate of the corona?,vide noget om dødeligheden/dødsraten af Coronavirus/COVID-19
English,About Coronavirus,Infection Through Food,Coronavirus,Can I get infected by eating?,vide om det er muligt at blive smittet med Coronavirus/COVID-19 gennem mad
English,Coronavirus Recommendations,Pet,Coronavirus,I’m infected and what should I do with my dog?,vide hvad du skal gøre med dit kæledyr hvis du er testet positiv for Coronavirus/COVID-19
English,Coronavirus Recommendations,People At Risk,Coronavirus,Which demographics are most prone to catch the disease? ,know who especially are at risk of infection and subsequent illness
English,Coronavirus Recommendations,Actions If At Risk,Coronavirus,I have a lung disease. What should I do?,know what to do if you're a part of an at risk group
English,Coronavirus Recommendations,Pregnant,Coronavirus,I am with child and don’t know what to do ,know what to do if you're pregnant
English,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,Has cancer treatment been postponed?,know which types of surgeries have been postponed
English,Coronavirus Recommendations,Closed Shops,Coronavirus,Are there any shops open right now?,know which kinds of shops are closed due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Sick Child,Coronavirus,My kid may be sick from corona. What should I do?,ask what you should do if your child is sick
English,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,Is it safe to buy food? ,know if you can still purchase groceries
English,Coronavirus Recommendations,Curfew,Coronavirus,Am I allowed to go out?,know if there's a curfew in effect
English,Coronavirus Recommendations,Border,Coronavirus,Can I travel outside the country?,ask a question related to the closing of the border
English,Coronavirus Recommendations,Visiting Elderly,Coronavirus,Can I visit my old father? ,know if you are still able to visit elderly people in their homes or carehomes
English,Coronavirus Recommendations,Public Transport,Coronavirus,May I commute via the metro train? ,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,Coronavirus Recommendations,Actions At Home,Coronavirus,How can we prevent the virus to spread in our household? ,know if there are any actions you need to take at home to decrease the risk of contracting Coronavirus/COVID-19
English,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,How can I tell my son about the corona?,know how you should be educating your child on Coronavirus/COVID-19
English,Coronavirus Recommendations,Student,Coronavirus,"I am a student, is it ok to study in groups?",request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
English,About Coronavirus,Incubation Period,Coronavirus,How long does it take to get sick?,learn information about the incubation period of Coronavirus/COVID-19
English,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,What can you tell me about the corona virus?,know what we know about Coronavirus/COVID-19
English,About Coronavirus,Symptoms,Coronavirus,What symptoms are there?,know what the symptoms of being infected with Coronavirus/COVID-19 are
English,About Coronavirus,Methods of Transmission,Coronavirus,How does the virus travel from people to people?,know how Coronavirus/COVID-19 is transmitted
English,About Coronavirus,Treatment,Coronavirus,Is there a cure for the virus?,know how Coronavirus/COVID-19 is treated
English,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,Is corona different from a normal flu?,ask if Coronavirus/COVID-19 is the same as Influenza
English,About Coronavirus,Latest News,Coronavirus,Is there any news today?,ask for the latest news on Coronavirus/COVID-19
English,About Coronavirus,Status,Coronavirus,What is the status?,know what the status of Coronavirus/COVID-19 is
English,About Coronavirus,Strategy,Coronavirus,How are we making sure the virus doesn’t not spread?,know what the current strategy is
English,About Coronavirus,Testing,Coronavirus,Should I get my grandfather tested?,know who should be tested
English,About Coronavirus,Fear,Coronavirus,Should I be scared?,know how afraid you should be of Coronavirus/COVID-19
English,About Coronavirus,Infection Of Pets,Coronavirus,Can animals catch the virus?,know if it's possible for pets to get infected by Coronavirus/COVID-19
English,About Coronavirus,Infected Twice,Coronavirus,Will I be immune?,know if it's possible to get infected more than once
English,About Coronavirus,How Many Infected,Coronavirus,How many people has gotten the virus ,know how many have been infected by Coronavirus/COVID-19
English,Coronavirus Recommendations,Public Spaces,Coronavirus,Should I avoid people when I am outside? ,ask for recommendations as to how to act in public spaces
English,About Coronavirus,What Is Coronavirus,Coronavirus,Is corona a virus?,know what Coronavirus/COVID-19 is
English,About Coronavirus,Incubation Period,Coronavirus,How long is the period from getting the virus to becoming sick?_,learn information about the incubation period of Coronavirus/COVID-19
English,Gatherings,Cancelling Gathering,Coronavirus,Why does the government recommend to avoid large groups of people? ,know why the government recommends cancelling gatherings of people
English,Gatherings,Arranging Gathering,Coronavirus,Can I still have a gathering of people? What do I have to do in that case? ,know what to do if you're arranging a gathering of people
English,Gatherings,Gathering Precautions,Coronavirus,How do I keep a gathering of people safe? ,know what precautions you can take when arranging a gathering of people
English,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,Is coronavirus more dangerous than the flu? ,ask if Coronavirus/COVID-19 is the same as Influenza
English,About Coronavirus,Latest News,Coronavirus,What are the news on corona virus? ,ask for the latest news on Coronavirus/COVID-19
English,About Coronavirus,Status,Coronavirus,What are the statistics about coronavirus?,know what the status of Coronavirus/COVID-19 is
English,About Coronavirus,Strategy,Coronavirus,How do we fight the coronavirus pandemic?,know what the current strategy is
English,About Coronavirus,Testing,Coronavirus,Who gets tested for the coronavirus?,know who should be tested
English,About Coronavirus,Fear,Coronavirus,Is the coronavirus bad? ,know how afraid you should be of Coronavirus/COVID-19
English,About Coronavirus,Incubation Period,Coronavirus,How long do you have until you show symptoms of corona? ,learn information about the incubation period of Coronavirus/COVID-19
English,About Coronavirus,Pandemic,Coronavirus,What is a pandemic and who decides it,know what a pandemic is
English,About Coronavirus,Mortality Rate,Coronavirus,What is the mortality rate of the coronavirus? Is it worse than the flu?,know about the mortality rate of Coronavirus/COVID-19
English,About Coronavirus,Infection Through Food,Coronavirus,Can you get corona virus from food?,know if it's possible to contract Coronavirus/COVID-19 through food
English,About Coronavirus,Infection Of Pets,Coronavirus,Can pets get the corona virus? ,know if it's possible for pets to get infected by Coronavirus/COVID-19
English,About Coronavirus,Infected Twice,Coronavirus,Can you get reinfected with the coronavirus? ,know if it's possible to get infected more than once
English,About Coronavirus,How Many Infected,Coronavirus,How many people are sick of corona? ,know how many have been infected by Coronavirus/COVID-19
English,Coronavirus Recommendations,Health Authority Recommendations,Coronavirus,What are the health recommendations for coronavirus?,know what the Health Authority recommendations are
English,Coronavirus Recommendations,Public Spaces,Coronavirus,Do I need a mask when I go outside? What are the rules for social distancing?,ask for recommendations as to how to act in public spaces
English,Coronavirus Recommendations,Illness,Coronavirus,can I go to the hospital? ,know what to do if you've fallen ill
English,Coronavirus Recommendations,Contact With Infected,Coronavirus,What to do if someone I’ve been in contact with has corona?,know what to do if you've been in contact with a person who has tested positive for Coronavirus/COVID-19
English,Coronavirus Recommendations,Employer,Coronavirus,What are the office rules for coronavirus?,know what to do as an employer to protect your employees
English,Coronavirus Recommendations,Citizen,Coronavirus,What can I do to help with coronavirus? ,know what you can do as a citizen to minimize the spread of Coronavirus/COVID-19
English,Coronavirus Recommendations,Not At Risk,Coronavirus,What to do as a healthy person about the coronavirus pandemic?,know what to do as a person who does not fall within any of the known risk groups
English,Coronavirus Recommendations,Infection Prevention,Coronavirus,Do I need to wear a mask? How often should I wash my hands?,know how to prevent yourself from being infected
English,Coronavirus Recommendations,Doctor,Coronavirus,Do I go to the doctor if I have corona? ,know when you should go to the doctor
English,Coronavirus Recommendations,Actions At Home,Coronavirus,Do I need to wash my produce? What kind of disinfectant works against corona virus?,know if there are any actions you need to take at home to decrease the risk of contracting Coronavirus/COVID-19
English,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,What to tell my kids about coronavirus?,know how you should be educating your child on Coronavirus/COVID-19
English,Coronavirus Recommendations,Student,Coronavirus,Are schools still open? What should I do as a student with coronavirus,request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
English,Employer Guidelines,Sick Employee,Coronavirus,One of my employees has corona. What do I need to do about it?,know what to do if one of your employees has been infected
English,Employer Guidelines,Refusal To Work,Coronavirus,Can you fire someone for not coming to work during coronavirus? ,know what your options are as an employer if one of your employees is refusing to work due to Coronavirus/COVID-19
English,Employer Guidelines,Refusal To Travel,Coronavirus,Can you make employees travel for work during corona virus?,know if an employee can refuse to travel due to Coronavirus/COVID-19
English,Employer Guidelines,Vacation,Coronavirus,What are the vacation rules about the corona for companies?,know if scheduled vacation can be changed if an employee cannot vacation due to Coronavirus/COVID-19
English,Employer Guidelines,Daycare,Coronavirus,What to do when employees have to stay with their kids? ,know what to do if an employee is unable to get anyone to care for their child if their school or institution is closed due to Coronavirus/COVID-19
English,Employer Guidelines,Quarantine,Coronavirus,What do I about my employees that are in quarantine? Can they still work? ,know what to do if one of your employees is under quarantine
English,Contact,Hotline,Coronavirus,What is the coronavirus phone number? What is the coronavirus hotline number,contact a hotline
English,Coronavirus Recommendations,Pet,Coronavirus,Can my pet get coronavirus? What to do if I got coronavirus about my cat?,know what to do with your pet if you've tested positive for Coronavirus/COVID-19
English,Coronavirus Recommendations,People At Risk,Coronavirus,What are the risk groups for COVID-19? ,know who especially are at risk of infection and subsequent illness
English,Coronavirus Recommendations,Actions If At Risk,Coronavirus,How to stay safe from corona virus if I am in a risk group?,know what to do if you're a part of an at risk group
English,Coronavirus Recommendations,Pregnant,Coronavirus,What do I do if I’m pregnant? Is corona virus dangerous for me? ,know what to do if you're pregnant
English,Coronavirus Recommendations,Children,Coronavirus,Is coronavirus bas for children?,know if children are at risk
English,Coronavirus Recommendations,Mask,Coronavirus,Do masks help with coronavirus?,know if you should be wearing a mask
English,Coronavirus Recommendations,Precautions,Coronavirus,What to do if I have to travel during corona virus!,know which precautions to take if you're going travelling
English,Coronavirus Recommendations,Returning From Travel,Coronavirus,Do I have to go into quarantine if I come back home from abroad? Is it mandatory?,know what to do if you're returning from travelling abroad
English,Coronavirus Recommendations,Postponed Surgeries,Coronavirus,Can you still get surgery during corona virus?,know which types of surgeries have been postponed
English,Coronavirus Recommendations,Closed Shops,Coronavirus,What kind of shops are still allowed CODID-19?,know which kinds of shops are closed due to Coronavirus/COVID-19
English,Coronavirus Recommendations,Sick Child,Coronavirus,What to do if my kid got corona?,ask what you should do if your child is sick
English,Coronavirus Recommendations,Purchasing Groceries,Coronavirus,Are supermarkets still open?,know if you can still purchase groceries
English,Coronavirus Recommendations,Curfew,Coronavirus,Do I have to stay home after a certain time of day?,know if there's a curfew in effect
English,Coronavirus Recommendations,Border,Coronavirus,Are the borders still open? Who can come into the country?,ask a question related to the closing of the border
English,Coronavirus Recommendations,Visiting Elderly,Coronavirus,Can I visit my older relatives during corona?,know if you are still able to visit elderly people in their homes or carehomes
English,Coronavirus Recommendations,Public Transport,Coronavirus,Are the buses still running during COVID-19? ,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,Coronavirus Recommendations,Children,Coronavirus,should i worry about my kids?_,know if children are at risk
English,About Coronavirus,Mortality Rate,Coronavirus,how many dies from it?,know about the mortality rate of Coronavirus/COVID-19
English,About Coronavirus,Mortality Rate,Coronavirus,how many dies from it?,know about the mortality rate of Coronavirus/COVID-19
English,About Coronavirus,Mortality Rate,Coronavirus,how many dies from the virus?_,know about the mortality rate of Coronavirus/COVID-19
English,Coronavirus Recommendations,Student,Coronavirus,Should i go to school?,request information about the recommendations for students during an outbreak of Coronavirus/COVID-19
English,Employer Guidelines,Sick Employee,Coronavirus,What to do if your employee has tested positive for covid,know what to do if one of your employees has been infected
English,Employer Guidelines,Refusal To Work,Coronavirus,Recommendations for forcing employees for take vacation during covid ,know what your options are as an employer if one of your employees is refusing to work due to Coronavirus/COVID-19
English,Employer Guidelines,Refusal To Travel,Coronavirus,Rules for work travel during corona,know if an employee can refuse to travel due to Coronavirus/COVID-19
English,Employer Guidelines,Vacation,Coronavirus,Can i postpone my vacation,know if scheduled vacation can be changed if an employee cannot vacation due to Coronavirus/COVID-19
English,Employer Guidelines,Daycare,Coronavirus,What to do if employee cannot find daycare,know what to do if an employee is unable to get anyone to care for their child if their school or institution is closed due to Coronavirus/COVID-19
English,Employer Guidelines,Quarantine,Coronavirus,What can i demand of an employee under quarantine,know what to do if one of your employees is under quarantine
English,Contact,Hotline,Coronavirus,Contact ,contact a hotline
English,Gatherings,Cancelling Gathering,Coronavirus,Why does the government ban gatherings,know why the government recommends cancelling gatherings of people
English,Gatherings,Arranging Gathering,Coronavirus,Rules for gatherings,know what to do if you're arranging a gathering of people
English,Coronavirus Recommendations,Educating Children On Coronavirus,Coronavirus,What should I explain about coronavirus to my kids?,know how you should be educating your child on Coronavirus/COVID-19
English,About Coronavirus,What Do We Know About Coronavirus,Coronavirus,What do we know about corona?_,know what we know about Coronavirus/COVID-19
English,About Coronavirus,Pandemic,Coronavirus,What is a pandemic?,know what a pandemic is
English,Employer Guidelines,Refusal To Travel,Coronavirus,Can anyone in my team refuse to travel during the pandemia?,know if an employee can refuse to travel due to Coronavirus/COVID-19
English,About Coronavirus,Infection Through Food,Coronavirus,Can I get the virus eating?,know if it's possible to contract Coronavirus/COVID-19 through food
English,About Coronavirus,Coronavirus Versus Influenza,Coronavirus,"I'm confused, I don't know if corona is related to influenza. Is it the same?",ask if Coronavirus/COVID-19 is the same as Influenza
English,Coronavirus Recommendations,Public Transport,Coronavirus,What's the problem of traveling by bus?,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,Coronavirus Recommendations,People At Risk,Coronavirus,Am I at risk?_,know who especially are at risk of infection and subsequent illness
English,About Coronavirus,Infected Twice,Coronavirus,can I be infected twice?_,know if it's possible to get infected more than once
English,Coronavirus Recommendations,Public Spaces,Coronavirus,can I go out?,ask for recommendations as to how to act in public spaces
English,Contact,Hotline,Coronavirus,can I get in touch with a human?,contact a hotline
English,About Coronavirus,Infected Twice,Coronavirus,can I be infected again?_,know if it's possible to get infected more than once
English,About Coronavirus,Infection Of Pets,Coronavirus,can my dog get sick?_,vide om kæledyr kan blive smittet med Coronavirus/COVID-19
English,Coronavirus Recommendations,Public Transport,Coronavirus,What are the rules for using the metro?,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,Coronavirus Recommendations,Public Transport,Coronavirus,What are the rules for using the public transport?,know about the use of public transport during an outbreak of Coronavirus/COVID-19
English,Coronavirus Recommendations,Curfew,Coronavirus,can I go out?,know if there's a curfew in effect
English,About Coronavirus,What Is Coronavirus,Coronavirus,Can you explain me what is the Corona?,know what Coronavirus/COVID-19 is
English,Coronavirus Recommendations,Contact With Infected,Coronavirus,What do I do if my neighboor has been tested positive for COVID?,know what to do if you've been in contact with a person who has tested positive for Coronavirus/COVID-19
